Country,Product.Description,10/1/2016,11/1/2016,12/1/2016,1/1/2017,2/1/2017,3/1/2017,4/1/2017,5/1/2017,6/1/2017,7/1/2017,8/1/2017,9/1/2017,10/1/2017,11/1/2017,12/1/2017,1/1/2018,2/1/2018,3/1/2018,4/1/2018,5/1/2018,6/1/2018,7/1/2018,8/1/2018,9/1/2018,10/1/2018,11/1/2018,12/1/2018,1/1/2019,2/1/2019,3/1/2019,4/1/2019,5/1/2019,6/1/2019,7/1/2019,8/1/2019,9/1/2019,10/1/2019,11/1/2019,12/1/2019,1/1/2020,2/1/2020
Italy,Product 1205,13,7,4,9,6,7,1,4,9,3,8,12,3,11,14,7,15,7,8,1,4,19,17,17,7,12,9,0,19,17,18,5,8,12,18,14,17,17,7,3,18
Italy,Product 1206,9,17,2,1,17,1,16,8,15,4,12,9,17,10,13,5,19,13,18,0,18,2,16,17,0,17,10,15,4,19,4,15,12,3,13,19,15,6,6,1,14
Italy,Product 1207,19,10,1,10,3,11,19,15,13,10,5,4,9,17,14,9,2,11,17,14,3,3,7,3,1,17,0,1,12,2,2,17,18,16,17,6,3,10,4,2,9
Italy,Product 1208,10,9,19,20,17,9,16,10,10,7,7,16,9,5,19,11,5,14,1,9,0,7,16,9,8,19,9,3,9,19,17,5,15,16,14,7,2,11,4,19,8
Italy,Product 1209,14,3,2,8,5,6,4,6,7,18,10,5,9,13,19,18,2,7,11,12,2,14,12,18,18,14,0,13,19,3,14,3,18,4,9,19,10,10,0,15,11
Italy,Product 1210,16,18,13,19,16,5,2,1,18,16,1,9,10,10,15,16,2,1,14,17,9,12,18,5,5,12,1,6,16,13,13,18,4,10,1,6,0,12,7,13,9
Italy,Product 1211,10,14,5,11,16,14,13,15,1,18,20,10,4,12,1,19,11,16,18,5,14,7,4,5,6,18,10,1,11,11,13,13,3,16,8,5,4,9,12,15,18
Italy,Product 1212,15,9,19,13,13,0,10,8,4,5,6,7,16,10,7,6,1,5,11,12,10,2,9,11,11,15,6,10,19,13,12,16,9,11,4,8,11,6,16,11,9
Italy,Product 1213,1,14,4,14,19,17,3,11,10,8,3,11,5,17,8,11,17,10,2,2,4,18,12,18,16,1,18,14,2,0,18,11,15,0,5,20,14,9,15,4,1
Italy,Product 1214,19,2,4,2,5,15,11,1,8,13,17,5,5,13,11,13,5,3,12,8,15,11,8,3,12,1,18,6,16,7,5,19,10,19,9,19,19,3,18,11,5
Italy,Product 1215,13,16,4,18,5,8,9,4,17,1,12,3,14,18,12,15,17,12,9,10,12,12,18,19,5,3,11,9,6,15,7,9,3,17,15,13,6,16,13,5,4
Italy,Product 1216,15,3,16,2,12,13,7,12,15,13,16,6,1,1,19,13,18,18,14,1,5,10,13,20,20,12,16,2,10,18,11,8,17,20,7,9,4,9,9,7,7
Italy,Product 1217,15,2,8,3,8,6,9,4,14,18,16,1,5,12,6,17,1,2,16,19,5,5,18,6,4,18,10,1,4,10,10,6,2,10,18,4,13,9,16,10,10
Italy,Product 1218,1,3,5,6,13,11,9,5,5,15,0,18,19,0,11,12,16,6,15,17,11,19,10,9,11,17,7,15,14,18,0,3,15,12,20,8,10,11,5,18,17
Italy,Product 1219,1,15,12,14,19,19,17,1,3,1,14,20,5,20,1,17,2,3,13,3,20,6,10,11,4,18,4,20,16,14,18,15,14,17,16,20,5,18,5,2,5
Italy,Product 1220,4,17,15,9,20,12,19,20,18,7,1,5,14,18,19,8,18,4,17,14,5,3,3,14,14,11,12,20,19,3,3,9,9,8,6,5,5,4,18,13,14
Italy,Product 1221,2,12,18,19,15,12,5,9,6,20,2,18,1,17,2,6,19,9,10,1,7,9,8,14,18,17,1,6,1,15,3,13,15,1,7,2,6,13,15,13,3
Italy,Product 1222,18,2,3,4,18,19,1,3,13,1,11,15,11,2,14,18,8,4,0,2,14,16,3,5,5,13,13,18,16,13,19,13,12,8,19,3,18,5,7,6,3
Italy,Product 1223,7,11,5,15,3,8,5,1,19,8,13,2,1,19,10,6,12,6,2,3,3,11,18,15,4,20,7,7,12,3,12,11,14,7,12,1,15,16,14,18,6
Italy,Product 1224,12,6,0,6,7,4,1,16,13,14,11,11,16,17,5,10,13,5,3,11,17,10,20,4,1,9,6,5,3,18,16,6,19,4,12,17,10,1,11,17,13
Italy,Product 1225,18,18,12,0,14,6,15,17,1,17,10,16,8,4,10,1,19,19,9,0,11,13,8,16,6,20,6,5,1,15,14,6,7,16,4,8,2,8,1,5,13
Italy,Product 1226,6,20,3,14,13,12,11,3,7,5,8,12,4,12,0,5,15,2,11,18,14,20,20,6,5,19,13,2,6,10,7,8,10,2,11,13,4,18,11,9,10
Italy,Product 1227,0,8,8,7,20,8,12,10,4,9,5,7,13,17,3,18,3,10,14,8,16,9,11,11,10,14,20,14,8,9,8,12,20,13,20,17,12,7,10,8,0
Italy,Product 1228,13,19,18,14,10,1,15,7,18,4,4,2,0,13,8,2,7,1,1,15,12,11,16,8,3,19,17,18,19,12,11,3,12,1,0,7,4,14,17,6,17
Italy,Product 1229,12,6,8,15,11,19,5,9,12,6,3,13,5,3,16,3,6,2,2,8,4,13,1,3,11,15,10,9,5,20,17,18,1,6,4,11,7,13,4,4,15
Italy,Product 1230,13,20,17,6,2,3,9,11,15,0,9,4,2,1,1,14,2,10,10,9,5,6,7,13,7,6,17,20,5,5,6,13,3,7,0,7,13,4,6,11,7
Italy,Product 1231,18,7,2,16,12,9,7,5,4,19,4,14,20,11,10,15,17,15,9,4,8,4,3,19,0,14,19,19,15,17,5,16,19,16,7,11,1,6,18,5,17
Italy,Product 1232,19,19,17,12,4,6,15,5,5,1,18,11,9,5,5,13,15,16,6,6,2,1,6,9,11,4,16,0,18,5,12,17,17,15,10,14,11,6,7,15,5
Italy,Product 1233,2,1,12,3,4,14,9,10,13,14,7,11,17,15,9,16,6,19,20,14,4,20,4,5,20,5,9,0,14,19,18,2,7,12,1,11,19,5,6,8,6
Italy,Product 1234,19,4,0,7,8,3,11,20,6,8,4,6,2,6,3,4,13,6,7,15,8,12,10,2,7,20,17,2,13,12,2,19,19,7,15,3,8,16,4,18,7
Italy,Product 1235,8,2,13,7,9,17,9,6,17,19,14,1,2,15,6,10,8,9,9,9,14,18,9,13,10,19,8,8,11,14,14,4,3,15,16,5,7,20,13,18,5
Italy,Product 1236,15,18,1,7,16,18,16,10,5,1,9,15,9,1,14,3,14,15,19,8,13,5,10,11,11,14,0,4,20,13,17,9,1,13,9,0,17,1,7,19,8
Italy,Product 1237,8,19,17,15,16,19,5,8,5,12,5,8,8,2,7,5,4,18,14,16,17,17,1,2,17,5,3,5,14,4,1,4,17,17,7,11,3,8,14,18,6
Italy,Product 1238,16,12,7,20,1,1,14,18,4,1,14,11,8,20,18,18,2,8,5,16,18,1,2,2,13,8,11,10,20,13,13,7,15,8,19,3,3,5,15,18,2
Italy,Product 1239,17,8,4,6,3,2,7,13,7,2,7,10,15,0,6,13,14,2,1,7,9,7,14,4,4,7,4,18,7,15,2,17,4,9,0,8,1,20,8,2,15
Italy,Product 1240,3,20,16,15,16,19,8,8,12,7,13,8,18,4,15,7,18,19,17,1,7,19,18,15,14,15,9,12,16,1,4,10,16,6,17,1,0,5,2,2,8
Italy,Product 1241,11,6,7,10,14,14,3,4,3,14,17,3,0,15,3,15,3,11,14,18,8,20,6,16,3,0,14,11,9,8,1,7,20,13,9,7,18,9,15,9,8
Italy,Product 1242,11,15,6,6,7,12,18,14,13,2,15,6,18,10,0,1,6,2,19,10,20,16,16,8,4,9,10,15,15,5,10,19,19,13,8,3,16,7,4,13,3
Italy,Product 1243,10,3,20,13,3,16,14,10,8,12,16,3,7,4,19,10,5,12,1,0,10,16,16,5,4,6,11,12,12,9,0,1,16,16,20,9,13,2,14,12,3
Italy,Product 1244,4,18,1,4,6,6,10,9,9,1,20,10,1,9,8,7,13,5,3,11,9,12,2,2,13,3,13,10,17,15,4,7,15,16,4,12,9,13,17,15,14
Italy,Product 1245,19,13,9,10,4,15,11,20,7,8,10,6,8,1,2,14,11,16,15,11,17,16,13,17,8,11,18,14,10,12,8,16,15,7,15,13,11,9,6,18,7
Italy,Product 1246,16,17,11,14,18,5,10,5,18,0,14,7,2,18,16,1,9,9,17,15,7,14,16,7,11,4,19,13,5,10,12,17,19,8,18,11,16,20,15,8,13
Italy,Product 1247,5,3,6,9,12,3,6,12,5,11,1,1,3,2,19,11,15,1,15,9,13,16,0,11,5,18,3,12,20,3,10,10,17,5,12,1,13,5,5,6,12
Italy,Product 1248,8,15,18,7,14,19,9,12,20,2,2,19,4,15,12,2,16,19,1,8,13,8,1,4,15,5,5,18,1,15,6,11,3,7,17,16,16,15,16,13,5
Italy,Product 1249,13,6,5,17,4,18,12,2,11,17,14,0,1,9,10,2,8,4,12,13,16,19,2,3,1,14,11,20,6,2,1,18,16,13,7,20,11,1,13,8,10
Italy,Product 1250,15,10,3,3,1,11,1,7,3,7,0,14,2,14,1,12,8,9,15,14,5,15,12,8,15,5,19,13,17,16,0,9,2,9,7,13,2,9,1,12,8
Italy,Product 1251,1,11,2,19,9,16,1,13,13,15,14,8,12,4,9,19,9,10,20,19,10,17,6,2,15,9,13,3,4,5,9,6,15,1,6,10,1,17,7,8,17
Italy,Product 1252,6,17,18,9,6,7,1,11,3,16,7,7,12,18,0,10,15,5,3,1,7,9,13,11,20,10,2,19,5,8,7,9,8,20,11,6,6,6,14,6,3
Italy,Product 1253,18,11,16,6,11,8,20,1,12,12,0,14,7,1,4,17,9,17,16,9,13,11,16,4,16,12,20,5,7,17,16,9,10,12,14,5,17,19,16,16,16
Italy,Product 1254,12,4,3,9,15,1,2,10,7,10,12,11,6,17,10,19,4,13,3,14,7,14,20,8,14,0,18,14,2,1,7,7,17,17,9,19,12,3,9,8,10
Italy,Product 1255,7,7,13,6,7,17,1,3,6,9,13,9,7,16,4,13,9,12,1,5,14,16,11,4,2,6,3,3,8,7,7,6,6,3,4,10,3,7,18,14,18
Italy,Product 1256,6,2,20,12,10,10,4,14,12,17,1,18,2,9,6,9,13,12,5,18,7,14,2,11,16,5,15,4,19,17,11,13,8,17,7,5,6,20,5,5,0
Italy,Product 1257,20,7,20,13,5,4,4,15,1,8,0,13,2,19,6,3,4,5,15,13,4,12,15,18,10,14,17,16,11,1,8,16,1,20,19,16,4,5,3,8,15
Italy,Product 1258,4,5,11,14,1,5,9,2,13,4,15,8,13,3,1,9,19,15,9,18,17,14,11,18,3,18,9,14,14,8,0,19,10,15,4,11,19,20,10,4,2
Italy,Product 1259,17,8,7,7,18,13,11,2,10,11,1,3,10,7,13,20,4,6,0,20,6,11,5,14,18,14,13,17,13,13,2,14,1,2,18,7,12,3,3,9,5
Italy,Product 1260,12,7,14,1,12,15,0,19,9,13,15,9,2,15,15,3,0,12,2,2,16,13,16,16,9,18,2,11,12,13,2,8,5,5,5,16,9,7,15,8,7
Italy,Product 1261,12,9,10,6,13,9,9,7,10,3,14,15,10,7,5,5,7,14,12,11,11,4,5,11,2,5,3,17,1,16,6,9,5,6,11,5,19,9,6,2,3
Italy,Product 1262,9,3,11,18,12,12,4,8,9,13,11,15,15,11,17,7,7,15,3,15,7,4,12,4,2,14,14,12,3,19,2,0,13,6,20,18,9,11,17,9,3
Italy,Product 1263,1,9,12,17,14,16,18,5,3,15,16,3,1,7,12,6,5,18,1,12,16,0,11,1,10,6,12,13,6,16,20,7,7,17,15,3,6,1,7,5,13
Italy,Product 1264,11,16,13,18,2,3,4,18,19,16,8,7,1,13,6,12,4,4,2,18,11,5,9,7,7,17,5,5,16,1,12,2,0,18,6,7,7,8,4,6,4
Italy,Product 1265,14,10,6,14,1,19,17,11,8,9,4,3,4,2,0,14,18,7,12,12,8,8,8,11,11,16,16,2,8,16,9,8,15,6,7,15,7,9,6,11,18
Italy,Product 1266,8,13,18,16,18,5,9,15,4,16,0,7,15,1,9,18,13,2,1,1,2,2,4,14,8,20,12,1,13,8,0,10,11,0,12,16,9,16,10,20,12
Italy,Product 1267,2,2,12,17,6,6,9,13,6,19,7,9,9,20,18,17,14,17,14,6,11,7,9,13,0,6,2,10,18,17,14,7,8,11,9,2,6,17,14,4,1
Italy,Product 1268,19,11,10,13,19,12,7,16,6,5,10,4,3,17,0,2,13,2,6,9,1,13,8,15,4,17,3,7,17,14,17,15,1,12,12,1,9,15,15,2,16
Italy,Product 1269,20,13,16,7,4,3,17,1,0,16,1,0,2,13,6,6,12,10,10,15,15,17,1,9,2,18,3,11,11,20,6,17,19,3,15,14,15,9,13,1,13
Italy,Product 1270,13,17,10,12,5,5,11,6,12,3,9,2,6,1,18,19,13,14,8,1,9,10,1,14,13,8,6,20,13,12,15,5,3,6,15,12,4,10,19,14,14
Italy,Product 1271,0,18,18,14,16,17,2,17,7,18,1,10,6,9,12,8,16,2,17,1,9,6,15,15,8,19,16,3,16,6,17,8,2,7,11,2,9,13,2,0,5
Italy,Product 1272,16,16,6,5,6,16,16,9,10,8,10,13,9,11,4,10,13,19,9,20,17,5,15,12,5,10,18,2,1,7,8,17,0,9,3,14,12,2,13,5,4
Italy,Product 1273,16,20,12,12,0,1,8,20,16,4,14,15,17,6,16,5,17,1,2,1,8,20,7,19,5,6,14,17,8,3,6,20,12,19,12,20,17,5,15,14,1
Italy,Product 1274,14,7,9,2,1,2,11,3,7,8,18,12,4,17,12,16,4,19,19,2,17,15,17,3,18,17,13,12,4,4,5,11,3,19,7,12,9,20,12,12,3
Italy,Product 1275,17,0,6,19,2,15,12,15,0,11,13,16,11,14,1,8,1,7,4,2,11,12,3,11,7,15,2,13,13,6,12,16,11,13,15,16,0,20,20,11,18
Italy,Product 1276,4,9,7,3,17,13,14,12,12,0,20,18,5,10,15,8,11,14,0,4,12,0,11,15,13,6,10,20,16,14,14,8,7,16,20,6,19,12,7,6,15
Italy,Product 1277,11,17,9,17,10,17,3,10,7,0,17,17,11,10,9,6,6,8,7,7,5,11,17,16,10,18,13,7,5,6,2,2,19,7,7,6,4,10,17,13,8
Italy,Product 1278,0,16,2,18,15,5,13,3,3,19,4,7,19,15,9,13,13,19,15,10,10,5,12,8,16,4,4,19,13,7,14,19,15,18,11,11,19,0,0,11,5
Italy,Product 1279,6,20,17,17,10,19,11,11,19,9,16,10,15,16,19,17,4,16,5,13,18,13,9,4,11,14,19,5,7,15,10,1,12,0,2,11,10,18,11,3,3
Italy,Product 1280,15,9,3,5,13,14,6,13,18,7,15,4,12,13,18,17,1,10,7,6,8,1,13,5,18,15,19,4,14,16,12,4,4,13,15,1,19,16,13,8,7
Italy,Product 1281,10,7,1,8,10,6,13,17,6,19,5,18,13,1,4,3,6,12,1,1,9,14,0,20,10,0,19,16,6,0,13,11,17,6,18,14,6,1,7,1,17
Italy,Product 1282,2,0,20,4,1,12,14,7,17,20,14,15,15,4,12,13,2,16,15,10,13,1,9,19,12,6,3,14,14,1,15,3,9,7,2,2,8,4,9,17,9
Italy,Product 1283,18,10,15,4,12,14,10,15,13,7,18,12,2,3,18,6,6,19,3,14,13,9,9,5,16,6,2,1,12,0,3,1,0,14,6,8,14,10,13,6,13
Italy,Product 1284,2,17,12,19,14,14,18,18,5,10,10,9,11,15,13,6,6,11,10,13,5,6,8,9,12,13,3,15,18,10,19,12,18,19,14,17,14,10,3,14,5
Italy,Product 1285,14,8,10,15,8,3,5,16,2,7,16,16,7,18,13,7,10,14,9,2,9,16,17,1,15,15,18,3,10,11,3,15,17,1,12,4,13,14,17,14,12
Italy,Product 1286,6,8,13,2,10,12,7,6,19,4,11,14,18,13,11,5,5,13,18,19,1,16,4,17,0,19,1,10,4,14,11,18,15,3,14,17,6,7,5,12,6
Italy,Product 1287,0,5,14,1,8,12,18,5,11,7,11,16,10,10,14,14,13,1,13,7,18,15,12,9,9,18,14,3,13,9,16,5,13,7,5,2,0,12,19,0,1
Italy,Product 1288,3,1,2,4,15,15,3,3,7,15,19,14,4,6,19,6,3,14,2,18,1,1,9,3,9,12,0,1,3,20,4,6,10,5,11,6,15,12,1,10,6
Italy,Product 1289,10,1,7,7,10,3,6,9,9,4,1,13,9,11,9,14,10,8,8,16,12,12,19,11,2,3,4,19,12,1,10,17,11,12,14,9,2,13,2,2,1
Italy,Product 1290,10,1,10,16,6,6,7,20,12,10,2,2,2,5,5,2,19,14,13,6,4,4,17,17,14,14,2,6,13,3,11,10,14,0,13,13,4,16,1,7,0
Italy,Product 1291,16,2,18,10,5,12,8,18,2,18,3,3,10,19,2,10,15,10,10,13,3,5,11,18,6,15,6,20,5,2,16,19,5,5,9,15,4,18,13,5,6
Italy,Product 1292,18,17,20,7,10,1,18,19,14,14,1,12,2,4,18,8,14,15,9,6,8,10,9,17,14,17,3,14,13,6,1,15,13,6,3,3,7,18,16,13,18
Italy,Product 1293,19,15,9,0,12,12,17,13,5,3,10,12,3,2,14,18,20,8,7,19,0,4,16,5,3,2,10,18,4,15,9,0,0,5,18,7,16,12,4,13,4
Italy,Product 1294,18,18,1,18,2,19,11,9,0,7,8,9,3,19,11,5,12,7,19,11,18,8,20,17,19,1,3,12,3,13,1,19,10,5,15,9,10,3,9,3,4
Italy,Product 1295,10,7,7,10,7,1,11,15,7,12,0,20,13,2,13,3,3,12,8,16,10,6,3,14,2,1,4,19,9,4,17,3,12,14,3,4,13,10,8,19,8
Italy,Product 1296,2,3,17,15,19,14,9,9,5,16,18,13,15,18,13,1,7,13,11,7,11,15,9,15,8,11,6,17,13,19,10,16,5,11,10,17,12,16,11,16,12
Italy,Product 1297,17,1,16,4,17,8,17,10,4,8,0,4,14,11,14,17,10,7,8,6,14,19,11,10,11,13,3,13,1,13,8,7,12,9,14,7,13,5,0,15,18
Italy,Product 1298,20,3,5,1,15,1,11,20,20,5,6,16,2,12,6,16,14,14,11,4,4,3,16,4,6,18,18,9,11,13,6,13,9,7,13,8,17,14,8,4,11
Italy,Product 1299,8,2,3,16,9,15,0,13,17,8,12,16,6,15,12,19,11,6,20,2,3,3,2,20,17,2,8,16,18,11,6,13,17,1,8,10,2,11,14,8,8
Italy,Product 1300,19,2,13,17,8,5,7,0,14,4,15,18,17,17,11,19,6,13,13,7,11,12,9,3,16,7,8,12,2,18,19,0,7,16,9,10,11,2,0,12,0
Italy,Product 1301,6,5,18,7,19,11,5,1,15,16,20,1,7,16,20,5,6,16,3,7,5,8,2,16,0,19,20,13,0,2,7,3,8,7,1,15,16,11,14,3,12
Italy,Product 1302,9,8,2,9,15,8,17,3,17,19,12,2,18,7,9,18,12,13,19,8,11,13,6,17,19,11,3,8,4,3,5,2,9,4,0,16,10,5,19,16,19
Italy,Product 1303,9,8,14,15,11,18,14,17,19,19,19,2,12,19,5,13,5,0,7,6,3,18,19,18,17,11,2,2,9,4,1,12,15,8,20,15,11,4,1,13,18
Italy,Product 1304,14,13,9,6,13,5,4,6,7,0,1,2,6,12,10,7,1,18,11,4,13,2,12,20,0,8,14,7,17,10,14,12,18,12,17,18,11,1,11,18,3
Italy,Product 1305,9,10,17,4,12,17,11,13,11,16,15,10,17,0,17,19,17,16,3,16,17,1,8,4,11,1,9,8,2,19,2,2,7,7,17,17,15,19,1,6,12
Italy,Product 1306,7,4,13,1,1,3,18,3,2,3,13,15,2,18,0,17,2,14,12,12,18,18,8,1,15,7,11,14,6,14,14,8,0,11,8,13,8,5,13,17,18
Italy,Product 1307,11,17,7,17,12,2,9,13,9,15,5,13,5,0,4,2,6,18,20,2,13,18,9,12,13,9,6,11,2,12,11,20,11,2,3,11,0,19,11,10,9
Italy,Product 1308,7,15,4,9,10,3,7,16,15,6,4,2,9,17,18,0,7,7,2,2,19,0,13,2,7,16,9,2,6,14,19,10,18,10,17,8,19,18,15,4,18
Italy,Product 1309,10,9,4,8,12,6,7,2,1,14,8,16,12,10,3,11,0,10,7,3,17,11,17,2,5,10,10,16,8,10,7,7,14,1,1,15,20,3,4,8,0
Italy,Product 1310,3,16,2,2,1,3,0,1,3,17,6,14,8,10,2,7,17,7,17,0,3,18,11,0,17,6,13,9,13,6,17,12,18,2,13,11,1,10,11,10,10
Italy,Product 1311,14,15,9,10,4,12,15,19,5,6,4,15,11,9,6,0,2,15,12,4,5,9,5,1,17,6,18,0,7,13,15,10,16,6,4,8,1,12,8,6,6
Italy,Product 1312,15,3,18,4,8,9,2,10,15,11,1,11,1,1,5,13,16,2,14,3,11,6,13,6,4,3,1,17,16,7,15,5,16,13,20,5,9,15,17,19,10
Italy,Product 1313,20,3,1,7,11,19,3,5,2,13,13,3,6,3,7,12,3,15,15,4,9,3,2,6,14,3,1,1,17,1,20,20,0,12,2,15,5,6,18,2,6
Italy,Product 1314,3,1,13,5,15,7,9,19,5,11,8,2,3,0,12,1,9,14,20,20,13,18,15,6,8,2,10,19,19,11,8,20,4,6,5,0,1,6,2,2,6
Italy,Product 1315,4,11,15,4,15,0,9,1,12,3,7,19,13,10,4,17,16,20,13,2,20,14,15,16,2,7,19,15,12,18,5,14,13,19,19,7,6,8,1,5,18
Italy,Product 1316,8,11,8,8,6,2,5,4,4,14,15,18,1,1,19,13,17,10,0,19,9,5,11,0,8,13,4,2,1,4,8,4,8,3,5,14,3,17,17,9,6
Italy,Product 1317,6,14,15,2,4,10,0,2,14,9,5,3,5,15,17,19,10,17,19,3,1,15,14,18,13,16,10,18,19,5,2,2,0,4,1,13,12,5,9,16,4
Italy,Product 1318,18,4,19,4,18,16,15,4,12,3,0,16,8,8,10,14,17,11,15,8,7,12,8,1,11,11,19,14,1,10,14,18,12,14,5,4,15,8,1,9,0
Italy,Product 1319,6,4,3,2,17,4,17,1,17,5,4,14,8,10,10,7,16,10,18,0,16,2,3,11,7,11,14,5,2,10,19,4,4,0,11,3,4,4,18,4,3
Italy,Product 1320,14,14,1,9,2,17,4,9,15,13,11,12,14,13,8,1,12,1,18,19,1,4,17,1,19,4,14,8,4,15,17,19,7,12,9,16,16,13,13,12,14
Italy,Product 1321,1,14,6,14,9,0,9,5,8,15,9,14,7,12,7,2,7,5,15,2,5,13,8,13,9,0,20,17,10,12,4,0,0,19,4,14,1,16,10,4,17
Italy,Product 1322,15,10,3,9,7,7,10,9,5,8,8,11,18,5,11,15,1,5,19,4,14,3,14,1,10,3,12,19,9,15,11,11,5,5,5,4,1,1,20,1,12
Italy,Product 1323,3,16,6,8,9,15,6,19,1,17,5,8,10,14,9,7,3,2,18,12,16,9,10,19,13,2,8,20,18,14,6,2,20,10,3,0,14,16,8,14,5
Italy,Product 1324,8,12,6,7,9,17,8,0,0,15,1,3,10,17,12,5,5,2,1,3,9,16,3,11,10,2,9,14,3,18,8,11,17,4,14,8,18,14,6,3,16
Italy,Product 1325,12,10,9,6,14,12,12,3,17,12,8,10,11,2,13,11,17,10,1,0,19,3,6,13,5,7,18,16,5,5,13,19,18,3,10,17,15,0,1,2,12
Italy,Product 1326,13,1,13,7,15,19,13,1,18,6,9,15,5,6,10,17,19,15,4,2,16,11,9,16,3,20,19,14,11,3,14,19,13,6,20,4,3,11,19,9,19
Italy,Product 1327,5,1,11,12,16,12,7,6,4,15,13,6,14,10,12,17,4,11,3,5,5,10,18,12,14,3,20,15,4,20,12,20,19,0,10,8,14,6,13,0,9
Italy,Product 1328,0,19,13,4,11,6,4,19,5,1,3,4,15,20,10,10,0,6,5,7,1,9,3,20,12,16,0,11,11,15,14,13,11,13,18,7,0,19,4,19,1
Italy,Product 1329,4,15,2,7,11,19,4,17,18,10,12,8,6,4,17,18,5,1,19,18,12,20,8,2,15,10,13,7,12,18,14,8,9,0,1,12,13,8,8,5,7
Italy,Product 1330,0,13,14,12,2,10,11,13,16,12,7,12,14,7,8,4,3,14,3,19,16,1,19,7,11,8,19,17,9,2,4,10,15,0,17,1,13,8,16,13,8
Italy,Product 1331,16,17,13,19,2,17,14,11,19,5,14,13,11,5,18,4,10,8,15,16,14,5,4,2,5,17,15,6,1,2,1,20,7,3,11,3,19,13,14,4,19
Italy,Product 1332,6,17,15,18,16,14,20,12,0,13,10,8,16,20,16,8,19,8,12,11,16,14,16,9,11,6,4,14,16,10,15,9,18,11,15,5,15,17,14,11,6
Italy,Product 1333,12,3,16,16,17,16,12,18,7,3,0,11,14,10,19,6,5,3,10,2,6,10,6,15,18,3,17,16,8,1,13,9,13,10,10,7,14,7,11,9,8
Italy,Product 1334,15,2,17,9,4,7,3,16,11,11,15,14,1,12,12,7,7,18,19,15,16,9,1,15,7,3,5,8,15,11,17,14,11,12,4,8,11,4,10,0,16
Italy,Product 1335,10,8,10,2,11,3,19,8,18,4,7,1,8,3,19,3,16,14,9,11,19,2,2,16,7,7,19,12,19,5,11,8,5,6,8,8,5,18,17,4,6
Italy,Product 1336,13,6,16,18,17,6,2,13,8,15,9,16,19,9,15,10,5,13,15,16,6,3,11,9,7,19,13,10,10,4,4,15,16,5,7,20,2,11,9,0,10
Italy,Product 1337,10,12,6,0,10,15,11,3,9,1,14,19,19,11,1,8,18,15,1,19,18,7,17,16,17,5,5,11,13,11,12,3,5,1,19,1,18,12,3,8,6
Italy,Product 1338,10,13,7,5,15,17,10,1,6,2,15,18,6,17,0,9,10,2,14,18,19,19,6,17,11,11,5,4,19,17,16,12,18,9,14,15,6,3,6,9,13
Italy,Product 1339,9,10,2,14,8,20,10,15,5,14,12,9,16,5,16,13,13,13,20,2,18,6,17,12,16,4,10,17,15,11,19,4,12,0,4,9,7,18,4,3,11
Italy,Product 1340,1,13,6,10,13,20,1,8,10,17,20,6,20,4,7,12,17,9,1,11,14,19,3,3,17,19,10,9,4,17,4,18,7,10,10,16,2,6,7,8,7
Italy,Product 1341,5,20,0,5,1,14,8,7,17,11,4,13,8,2,13,3,20,4,19,7,8,7,10,6,0,14,1,12,19,7,2,11,16,8,11,7,2,10,20,6,14
Italy,Product 1342,7,8,16,19,18,1,18,9,2,14,14,12,14,5,18,6,2,2,7,15,11,17,1,9,19,18,8,5,15,1,5,5,3,19,9,6,12,8,19,15,16
Italy,Product 1343,1,19,10,4,2,9,3,19,15,16,5,0,12,16,16,6,8,2,5,9,14,7,6,3,13,11,3,16,18,12,19,3,15,9,18,7,18,0,3,12,5
Italy,Product 1344,6,17,10,6,19,13,12,5,9,17,12,14,13,15,5,18,18,20,19,19,3,4,8,5,12,15,2,3,7,7,4,5,9,12,18,4,12,19,1,5,17
Italy,Product 1345,4,19,13,11,10,18,4,13,19,3,7,5,1,17,1,18,18,11,13,11,15,11,7,6,13,2,3,5,19,19,2,5,0,7,5,8,17,3,16,4,16
Italy,Product 1346,11,0,13,2,3,18,3,11,4,2,12,4,13,18,1,11,20,15,4,2,8,6,2,18,17,10,8,13,7,17,5,13,18,9,14,19,18,11,8,14,10
Italy,Product 1347,3,2,16,17,8,0,1,15,9,11,6,10,2,12,17,10,3,8,16,11,5,3,4,5,10,3,2,17,14,13,7,0,3,9,7,16,9,13,14,7,0
Italy,Product 1348,6,15,14,9,2,19,6,11,12,6,16,4,10,16,10,7,10,19,18,17,19,12,6,8,3,9,18,14,14,19,12,2,19,12,17,17,13,0,16,4,5
Italy,Product 1349,4,17,5,8,6,5,17,6,14,13,7,2,18,1,18,16,17,15,8,15,17,14,2,7,19,17,0,8,6,17,6,11,16,7,9,20,8,11,15,17,3
Italy,Product 1350,15,4,6,3,15,0,5,3,2,11,8,3,17,1,4,16,12,7,13,16,1,10,15,7,18,16,8,1,18,3,18,8,10,19,8,18,9,14,17,8,9
Italy,Product 1351,9,4,5,15,15,10,9,9,19,6,3,14,13,14,5,20,7,10,4,12,12,19,20,8,9,10,9,10,19,19,3,8,10,3,2,10,8,2,5,19,19
Italy,Product 1352,18,10,6,2,2,16,13,3,5,15,9,4,19,1,17,1,17,12,8,10,14,7,17,10,3,11,12,4,10,1,19,0,16,16,17,4,14,5,11,10,13
